subject_id,scenario_label,stimulus_index,action_condition,effort_condition,intimacy_condition,stage,response
6d576bd8-7db8-58d5-89af-eff697145b1c,gala,10,high_risk_share,high,somewhat_intimate,posterior,0.93
6d576bd8-7db8-58d5-89af-eff697145b1c,apples,11,no_share,low,max_intimate,prior,0.5
6d576bd8-7db8-58d5-89af-eff697145b1c,apples,11,no_share,low,max_intimate,posterior,0.54
6d576bd8-7db8-58d5-89af-eff697145b1c,brunch,12,no_share,low,max_formal,prior,0.47
6d576bd8-7db8-58d5-89af-eff697145b1c,brunch,12,no_share,low,max_formal,posterior,0.53
6d576bd8-7db8-58d5-89af-eff697145b1c,drinks,13,low_risk_share,low,max_intimate,prior,0.53
6d576bd8-7db8-58d5-89af-eff697145b1c,drinks,13,low_risk_share,low,max_intimate,posterior,0.54
6d576bd8-7db8-58d5-89af-eff697145b1c,hike,14,no_share,high,max_intimate,prior,0.96
6d576bd8-7db8-58d5-89af-eff697145b1c,hike,14,no_share,high,max_intimate,posterior,0.49
6d576bd8-7db8-58d5-89af-eff697145b1c,oysters,15,low_risk_share,low,somewhat_formal,prior,0.95
6d576bd8-7db8-58d5-89af-eff697145b1c,oysters,15,low_risk_share,low,somewhat_formal,posterior,0.95
3b70010d-ce46-519d-afe8-4e5dc80b0962,apples,0,high_risk_share,high,somewhat_intimate,prior,0.57
3b70010d-ce46-519d-afe8-4e5dc80b0962,apples,0,high_risk_share,high,somewhat_intimate,posterior,1.0
3b70010d-ce46-519d-afe8-4e5dc80b0962,oysters,1,low_risk_share,high,max_formal,prior,0.69
3b70010d-ce46-519d-afe8-4e5dc80b0962,oysters,1,low_risk_share,high,max_formal,posterior,0.61
3b70010d-ce46-519d-afe8-4e5dc80b0962,soup,2,low_risk_share,high,somewhat_intimate,prior,0.12
3b70010d-ce46-519d-afe8-4e5dc80b0962,soup,2,low_risk_share,high,somewhat_intimate,posterior,0.5
3b70010d-ce46-519d-afe8-4e5dc80b0962,basketball,3,no_share,high,somewhat_intimate,prior,0.75
3b70010d-ce46-519d-afe8-4e5dc80b0962,basketball,3,no_share,high,somewhat_intimate,posterior,0.35
3b70010d-ce46-519d-afe8-4e5dc80b0962,fair,4,high_risk_share,low,max_formal,prior,0.66
3b70010d-ce46-519d-afe8-4e5dc80b0962,fair,4,high_risk_share,low,max_formal,posterior,0.59
3b70010d-ce46-519d-afe8-4e5dc80b0962,driving,5,high_risk_share,low,somewhat_formal,prior,0.5
3b70010d-ce46-519d-afe8-4e5dc80b0962,driving,5,high_risk_share,low,somewhat_formal,posterior,0.68
3b70010d-ce46-519d-afe8-4e5dc80b0962,wedding,6,no_share,high,max_formal,prior,0.71
3b70010d-ce46-519d-afe8-4e5dc80b0962,wedding,6,no_share,high,max_formal,posterior,1.0
3b70010d-ce46-519d-afe8-4e5dc80b0962,takeout,7,low_risk_share,low,somewhat_intimate,prior,0.86
3b70010d-ce46-519d-afe8-4e5dc80b0962,takeout,7,low_risk_share,low,somewhat_intimate,posterior,1.0
3b70010d-ce46-519d-afe8-4e5dc80b0962,hike,8,high_risk_share,low,max_intimate,prior,0.58
3b70010d-ce46-519d-afe8-4e5dc80b0962,hike,8,high_risk_share,low,max_intimate,posterior,0.2
3b70010d-ce46-519d-afe8-4e5dc80b0962,gala,9,no_share,high,somewhat_formal,prior,0.99
3b70010d-ce46-519d-afe8-4e5dc80b0962,gala,9,no_share,high,somewhat_formal,posterior,0.4
3b70010d-ce46-519d-afe8-4e5dc80b0962,brunch,10,high_risk_share,high,max_intimate,prior,1.0
3b70010d-ce46-519d-afe8-4e5dc80b0962,brunch,10,high_risk_share,high,max_intimate,posterior,0.5
3b70010d-ce46-519d-afe8-4e5dc80b0962,cooking,11,low_risk_share,low,somewhat_formal,prior,0.94
3b70010d-ce46-519d-afe8-4e5dc80b0962,cooking,11,low_risk_share,low,somewhat_formal,posterior,1.0
3b70010d-ce46-519d-afe8-4e5dc80b0962,birthday,12,no_share,low,somewhat_formal,prior,1.0
3b70010d-ce46-519d-afe8-4e5dc80b0962,birthday,12,no_share,low,somewhat_formal,posterior,0.44
3b70010d-ce46-519d-afe8-4e5dc80b0962,dip,13,no_share,low,max_intimate,prior,0.69
3b70010d-ce46-519d-afe8-4e5dc80b0962,dip,13,no_share,low,max_intimate,posterior,0.29
3b70010d-ce46-519d-afe8-4e5dc80b0962,drinks,14,low_risk_share,low,max_intimate,prior,0.93
3b70010d-ce46-519d-afe8-4e5dc80b0962,drinks,14,low_risk_share,low,max_intimate,posterior,1.0
3b70010d-ce46-519d-afe8-4e5dc80b0962,social,15,high_risk_share,high,max_formal,prior,0.87
3b70010d-ce46-519d-afe8-4e5dc80b0962,social,15,high_risk_share,high,max_formal,posterior,1.0
397042e5-9e18-5520-a45c-de311ac5fe43,hike,0,low_risk_share,low,somewhat_formal,prior,0.31
397042e5-9e18-5520-a45c-de311ac5fe43,hike,0,low_risk_share,low,somewhat_formal,posterior,0.35
397042e5-9e18-5520-a45c-de311ac5fe43,cooking,1,low_risk_share,low,max_formal,prior,0.77
397042e5-9e18-5520-a45c-de311ac5fe43,cooking,1,low_risk_share,low,max_formal,posterior,0.91
397042e5-9e18-5520-a45c-de311ac5fe43,takeout,2,low_risk_share,high,somewhat_formal,prior,0.22
397042e5-9e18-5520-a45c-de311ac5fe43,takeout,2,low_risk_share,high,somewhat_formal,posterior,0.67
397042e5-9e18-5520-a45c-de311ac5fe43,birthday,3,no_share,high,max_intimate,prior,1.0
397042e5-9e18-5520-a45c-de311ac5fe43,birthday,3,no_share,high,max_intimate,posterior,0.54
397042e5-9e18-5520-a45c-de311ac5fe43,apples,4,high_risk_share,low,somewhat_formal,prior,0.5
397042e5-9e18-5520-a45c-de311ac5fe43,apples,4,high_risk_share,low,somewhat_formal,posterior,0.2
397042e5-9e18-5520-a45c-de311ac5fe43,gala,5,no_share,low,somewhat_intimate,prior,0.72
397042e5-9e18-5520-a45c-de311ac5fe43,gala,5,no_share,low,somewhat_intimate,posterior,0.18
397042e5-9e18-5520-a45c-de311ac5fe43,soup,6,high_risk_share,high,somewhat_formal,prior,0.18
397042e5-9e18-5520-a45c-de311ac5fe43,soup,6,high_risk_share,high,somewhat_formal,posterior,0.46
397042e5-9e18-5520-a45c-de311ac5fe43,oysters,7,high_risk_share,high,somewhat_intimate,prior,0.09
397042e5-9e18-5520-a45c-de311ac5fe43,oysters,7,high_risk_share,high,somewhat_intimate,posterior,0.18
397042e5-9e18-5520-a45c-de311ac5fe43,brunch,8,low_risk_share,low,max_intimate,prior,0.72
397042e5-9e18-5520-a45c-de311ac5fe43,brunch,8,low_risk_share,low,max_intimate,posterior,0.79
397042e5-9e18-5520-a45c-de311ac5fe43,driving,9,no_share,low,max_formal,prior,0.85
397042e5-9e18-5520-a45c-de311ac5fe43,driving,9,no_share,low,max_formal,posterior,0.87
397042e5-9e18-5520-a45c-de311ac5fe43,social,10,high_risk_share,high,max_formal,prior,0.13
397042e5-9e18-5520-a45c-de311ac5fe43,social,10,high_risk_share,high,max_formal,posterior,0.33
397042e5-9e18-5520-a45c-de311ac5fe43,fair,11,high_risk_share,low,somewhat_intimate,prior,0.7
397042e5-9e18-5520-a45c-de311ac5fe43,fair,11,high_risk_share,low,somewhat_intimate,posterior,0.74
397042e5-9e18-5520-a45c-de311ac5fe43,drinks,12,no_share,high,max_formal,prior,0.24
397042e5-9e18-5520-a45c-de311ac5fe43,drinks,12,no_share,high,max_formal,posterior,0.09
397042e5-9e18-5520-a45c-de311ac5fe43,dip,13,low_risk_share,high,somewhat_intimate,prior,0.64
397042e5-9e18-5520-a45c-de311ac5fe43,dip,13,low_risk_share,high,somewhat_intimate,posterior,0.86
397042e5-9e18-5520-a45c-de311ac5fe43,wedding,14,no_share,low,max_intimate,prior,0.44
397042e5-9e18-5520-a45c-de311ac5fe43,wedding,14,no_share,low,max_intimate,posterior,0.23
397042e5-9e18-5520-a45c-de311ac5fe43,basketball,15,low_risk_share,high,max_intimate,prior,0.81
397042e5-9e18-5520-a45c-de311ac5fe43,basketball,15,low_risk_share,high,max_intimate,posterior,0.7
da57876a-054d-5914-94b3-ff7c9fc318ab,gala,0,high_risk_share,high,somewhat_intimate,prior,1.0
da57876a-054d-5914-94b3-ff7c9fc318ab,gala,0,high_risk_share,high,somewhat_intimate,posterior,0.94
da57876a-054d-5914-94b3-ff7c9fc318ab,takeout,1,low_risk_share,high,max_formal,prior,0.06
da57876a-054d-5914-94b3-ff7c9fc318ab,takeout,1,low_risk_share,high,max_formal,posterior,0.14
da57876a-054d-5914-94b3-ff7c9fc318ab,fair,2,no_share,low,somewhat_formal,prior,1.0
da57876a-054d-5914-94b3-ff7c9fc318ab,fair,2,no_share,low,somewhat_formal,posterior,0.94
da57876a-054d-5914-94b3-ff7c9fc318ab,driving,3,no_share,high,max_formal,prior,0.95
da57876a-054d-5914-94b3-ff7c9fc318ab,driving,3,no_share,high,max_formal,posterior,0.17
da57876a-054d-5914-94b3-ff7c9fc318ab,cooking,4,high_risk_share,high,max_formal,prior,0.97
da57876a-054d-5914-94b3-ff7c9fc318ab,cooking,4,high_risk_share,high,max_formal,posterior,1.0
da57876a-054d-5914-94b3-ff7c9fc318ab,brunch,5,high_risk_share,high,max_intimate,prior,1.0
da57876a-054d-5914-94b3-ff7c9fc318ab,brunch,5,high_risk_share,high,max_intimate,posterior,1.0
da57876a-054d-5914-94b3-ff7c9fc318ab,apples,6,low_risk_share,high,somewhat_intimate,prior,1.0
da57876a-054d-5914-94b3-ff7c9fc318ab,apples,6,low_risk_share,high,somewhat_intimate,posterior,1.0
da57876a-054d-5914-94b3-ff7c9fc318ab,soup,7,no_share,high,somewhat_intimate,prior,0.09
da57876a-054d-5914-94b3-ff7c9fc318ab,soup,7,no_share,high,somewhat_intimate,posterior,0.49
da57876a-054d-5914-94b3-ff7c9fc318ab,drinks,8,high_risk_share,low,somewhat_formal,prior,0.02
da57876a-054d-5914-94b3-ff7c9fc318ab,drinks,8,high_risk_share,low,somewhat_formal,posterior,0.0
da57876a-054d-5914-94b3-ff7c9fc318ab,oysters,9,low_risk_share,low,somewhat_formal,prior,0.05
da57876a-054d-5914-94b3-ff7c9fc318ab,oysters,9,low_risk_share,low,somewhat_formal,posterior,0.84
da57876a-054d-5914-94b3-ff7c9fc318ab,wedding,10,high_risk_share,low,max_intimate,prior,0.02
da57876a-054d-5914-94b3-ff7c9fc318ab,wedding,10,high_risk_share,low,max_intimate,posterior,0.86
da57876a-054d-5914-94b3-ff7c9fc318ab,dip,11,low_risk_share,low,somewhat_intimate,prior,0.97
da57876a-054d-5914-94b3-ff7c9fc318ab,dip,11,low_risk_share,low,somewhat_intimate,posterior,0.95
da57876a-054d-5914-94b3-ff7c9fc318ab,basketball,12,high_risk_share,low,max_formal,prior,0.0
da57876a-054d-5914-94b3-ff7c9fc318ab,basketball,12,high_risk_share,low,max_formal,posterior,0.0
da57876a-054d-5914-94b3-ff7c9fc318ab,social,13,no_share,high,somewhat_formal,prior,0.07
da57876a-054d-5914-94b3-ff7c9fc318ab,social,13,no_share,high,somewhat_formal,posterior,0.02
da57876a-054d-5914-94b3-ff7c9fc318ab,hike,14,low_risk_share,low,max_intimate,prior,0.07
da57876a-054d-5914-94b3-ff7c9fc318ab,hike,14,low_risk_share,low,max_intimate,posterior,0.87
da57876a-054d-5914-94b3-ff7c9fc318ab,birthday,15,no_share,low,max_intimate,prior,0.98
da57876a-054d-5914-94b3-ff7c9fc318ab,birthday,15,no_share,low,max_intimate,posterior,0.25
a663796c-cf38-5bf0-b529-8da9573e2437,cooking,0,low_risk_share,low,max_formal,prior,0.87
a663796c-cf38-5bf0-b529-8da9573e2437,cooking,0,low_risk_share,low,max_formal,posterior,0.94
a663796c-cf38-5bf0-b529-8da9573e2437,driving,1,high_risk_share,high,max_formal,prior,0.09
a663796c-cf38-5bf0-b529-8da9573e2437,driving,1,high_risk_share,high,max_formal,posterior,0.07
a663796c-cf38-5bf0-b529-8da9573e2437,basketball,2,low_risk_share,low,somewhat_formal,prior,0.6
a663796c-cf38-5bf0-b529-8da9573e2437,basketball,2,low_risk_share,low,somewhat_formal,posterior,0.73
a663796c-cf38-5bf0-b529-8da9573e2437,drinks,3,no_share,high,max_intimate,prior,0.55
a663796c-cf38-5bf0-b529-8da9573e2437,drinks,3,no_share,high,max_intimate,posterior,0.03
a663796c-cf38-5bf0-b529-8da9573e2437,gala,4,no_share,low,somewhat_intimate,prior,0.71
a663796c-cf38-5bf0-b529-8da9573e2437,gala,4,no_share,low,somewhat_intimate,posterior,0.1
a663796c-cf38-5bf0-b529-8da9573e2437,takeout,5,low_risk_share,high,somewhat_formal,prior,0.27
a663796c-cf38-5bf0-b529-8da9573e2437,takeout,5,low_risk_share,high,somewhat_formal,posterior,0.73
a663796c-cf38-5bf0-b529-8da9573e2437,oysters,6,low_risk_share,high,max_intimate,prior,0.92
a663796c-cf38-5bf0-b529-8da9573e2437,oysters,6,low_risk_share,high,max_intimate,posterior,0.86
a663796c-cf38-5bf0-b529-8da9573e2437,hike,7,high_risk_share,high,somewhat_formal,prior,0.58
a663796c-cf38-5bf0-b529-8da9573e2437,hike,7,high_risk_share,high,somewhat_formal,posterior,0.15
a663796c-cf38-5bf0-b529-8da9573e2437,fair,8,high_risk_share,low,somewhat_intimate,prior,0.91
a663796c-cf38-5bf0-b529-8da9573e2437,fair,8,high_risk_share,low,somewhat_intimate,posterior,0.45
a663796c-cf38-5bf0-b529-8da9573e2437,birthday,9,high_risk_share,low,somewhat_formal,prior,0.22
a663796c-cf38-5bf0-b529-8da9573e2437,birthday,9,high_risk_share,low,somewhat_formal,posterior,0.02
a663796c-cf38-5bf0-b529-8da9573e2437,social,10,no_share,high,max_formal,prior,0.15
a663796c-cf38-5bf0-b529-8da9573e2437,social,10,no_share,high,max_formal,posterior,0.74
a663796c-cf38-5bf0-b529-8da9573e2437,apples,11,no_share,low,max_intimate,prior,0.8
a663796c-cf38-5bf0-b529-8da9573e2437,apples,11,no_share,low,max_intimate,posterior,0.22
a663796c-cf38-5bf0-b529-8da9573e2437,wedding,12,no_share,low,max_formal,prior,0.68
a663796c-cf38-5bf0-b529-8da9573e2437,wedding,12,no_share,low,max_formal,posterior,0.75
a663796c-cf38-5bf0-b529-8da9573e2437,dip,13,low_risk_share,high,somewhat_intimate,prior,0.89
a663796c-cf38-5bf0-b529-8da9573e2437,dip,13,low_risk_share,high,somewhat_intimate,posterior,0.96
a663796c-cf38-5bf0-b529-8da9573e2437,brunch,14,high_risk_share,high,somewhat_intimate,prior,0.93
a663796c-cf38-5bf0-b529-8da9573e2437,brunch,14,high_risk_share,high,somewhat_intimate,posterior,0.97
a663796c-cf38-5bf0-b529-8da9573e2437,soup,15,low_risk_share,low,max_intimate,prior,0.19
a663796c-cf38-5bf0-b529-8da9573e2437,soup,15,low_risk_share,low,max_intimate,posterior,0.9
95069fa3-22ed-556b-915a-097efde13a13,fair,0,no_share,high,max_intimate,prior,0.71
95069fa3-22ed-556b-915a-097efde13a13,fair,0,no_share,high,max_intimate,posterior,0.74
95069fa3-22ed-556b-915a-097efde13a13,basketball,1,high_risk_share,high,max_formal,prior,0.79
95069fa3-22ed-556b-915a-097efde13a13,basketball,1,high_risk_share,high,max_formal,posterior,0.83
95069fa3-22ed-556b-915a-097efde13a13,wedding,2,high_risk_share,low,somewhat_formal,prior,0.87
95069fa3-22ed-556b-915a-097efde13a13,wedding,2,high_risk_share,low,somewhat_formal,posterior,0.95
95069fa3-22ed-556b-915a-097efde13a13,social,3,no_share,low,somewhat_intimate,prior,0.93
95069fa3-22ed-556b-915a-097efde13a13,social,3,no_share,low,somewhat_intimate,posterior,0.8
95069fa3-22ed-556b-915a-097efde13a13,oysters,4,low_risk_share,high,somewhat_formal,prior,0.77
95069fa3-22ed-556b-915a-097efde13a13,oysters,4,low_risk_share,high,somewhat_formal,posterior,0.87
95069fa3-22ed-556b-915a-097efde13a13,driving,5,low_risk_share,high,somewhat_intimate,prior,0.57
95069fa3-22ed-556b-915a-097efde13a13,driving,5,low_risk_share,high,somewhat_intimate,posterior,0.65
95069fa3-22ed-556b-915a-097efde13a13,soup,6,high_risk_share,high,somewhat_formal,prior,0.73
95069fa3-22ed-556b-915a-097efde13a13,soup,6,high_risk_share,high,somewhat_formal,posterior,0.78
95069fa3-22ed-556b-915a-097efde13a13,drinks,7,low_risk_share,low,max_intimate,prior,0.82
95069fa3-22ed-556b-915a-097efde13a13,drinks,7,low_risk_share,low,max_intimate,posterior,0.83
95069fa3-22ed-556b-915a-097efde13a13,birthday,8,high_risk_share,high,somewhat_intimate,prior,0.71
95069fa3-22ed-556b-915a-097efde13a13,birthday,8,high_risk_share,high,somewhat_intimate,posterior,0.65
95069fa3-22ed-556b-915a-097efde13a13,brunch,9,low_risk_share,low,max_formal,prior,0.71
95069fa3-22ed-556b-915a-097efde13a13,brunch,9,low_risk_share,low,max_formal,posterior,0.72
95069fa3-22ed-556b-915a-097efde13a13,hike,10,low_risk_share,high,max_intimate,prior,0.68
95069fa3-22ed-556b-915a-097efde13a13,hike,10,low_risk_share,high,max_intimate,posterior,0.68
95069fa3-22ed-556b-915a-097efde13a13,dip,11,no_share,high,max_formal,prior,0.76
95069fa3-22ed-556b-915a-097efde13a13,dip,11,no_share,high,max_formal,posterior,0.8
95069fa3-22ed-556b-915a-097efde13a13,cooking,12,high_risk_share,low,somewhat_intimate,prior,0.68
95069fa3-22ed-556b-915a-097efde13a13,cooking,12,high_risk_share,low,somewhat_intimate,posterior,0.79
95069fa3-22ed-556b-915a-097efde13a13,gala,13,no_share,low,max_intimate,prior,0.73
95069fa3-22ed-556b-915a-097efde13a13,gala,13,no_share,low,max_intimate,posterior,0.42
95069fa3-22ed-556b-915a-097efde13a13,apples,14,low_risk_share,low,somewhat_formal,prior,0.52
95069fa3-22ed-556b-915a-097efde13a13,apples,14,low_risk_share,low,somewhat_formal,posterior,0.36
95069fa3-22ed-556b-915a-097efde13a13,takeout,15,no_share,low,max_formal,prior,0.73
95069fa3-22ed-556b-915a-097efde13a13,takeout,15,no_share,low,max_formal,posterior,0.2
79973887-45e0-5dbf-8644-74d50ebe0fa2,soup,0,high_risk_share,high,somewhat_formal,prior,0.64
79973887-45e0-5dbf-8644-74d50ebe0fa2,soup,0,high_risk_share,high,somewhat_formal,posterior,0.8
79973887-45e0-5dbf-8644-74d50ebe0fa2,cooking,1,low_risk_share,high,somewhat_formal,prior,0.8
79973887-45e0-5dbf-8644-74d50ebe0fa2,cooking,1,low_risk_share,high,somewhat_formal,posterior,0.81
79973887-45e0-5dbf-8644-74d50ebe0fa2,drinks,2,high_risk_share,low,max_intimate,prior,0.69
79973887-45e0-5dbf-8644-74d50ebe0fa2,drinks,2,high_risk_share,low,max_intimate,posterior,0.8
79973887-45e0-5dbf-8644-74d50ebe0fa2,gala,3,low_risk_share,high,max_intimate,prior,0.87
79973887-45e0-5dbf-8644-74d50ebe0fa2,gala,3,low_risk_share,high,max_intimate,posterior,0.63
79973887-45e0-5dbf-8644-74d50ebe0fa2,takeout,4,low_risk_share,low,somewhat_intimate,prior,0.67
79973887-45e0-5dbf-8644-74d50ebe0fa2,takeout,4,low_risk_share,low,somewhat_intimate,posterior,0.84
79973887-45e0-5dbf-8644-74d50ebe0fa2,oysters,5,low_risk_share,high,max_formal,prior,0.75
79973887-45e0-5dbf-8644-74d50ebe0fa2,oysters,5,low_risk_share,high,max_formal,posterior,0.93
79973887-45e0-5dbf-8644-74d50ebe0fa2,hike,6,high_risk_share,high,max_intimate,prior,0.88
79973887-45e0-5dbf-8644-74d50ebe0fa2,hike,6,high_risk_share,high,max_intimate,posterior,0.9
79973887-45e0-5dbf-8644-74d50ebe0fa2,wedding,7,no_share,low,max_formal,prior,0.87
79973887-45e0-5dbf-8644-74d50ebe0fa2,wedding,7,no_share,low,max_formal,posterior,0.76
79973887-45e0-5dbf-8644-74d50ebe0fa2,fair,8,no_share,high,somewhat_intimate,prior,0.85
79973887-45e0-5dbf-8644-74d50ebe0fa2,fair,8,no_share,high,somewhat_intimate,posterior,0.36
79973887-45e0-5dbf-8644-74d50ebe0fa2,brunch,9,no_share,low,somewhat_formal,prior,0.29
79973887-45e0-5dbf-8644-74d50ebe0fa2,brunch,9,no_share,low,somewhat_formal,posterior,0.09
79973887-45e0-5dbf-8644-74d50ebe0fa2,dip,10,high_risk_share,low,max_formal,prior,0.73
79973887-45e0-5dbf-8644-74d50ebe0fa2,dip,10,high_risk_share,low,max_formal,posterior,1.0
79973887-45e0-5dbf-8644-74d50ebe0fa2,apples,11,no_share,low,somewhat_intimate,prior,0.68
79973887-45e0-5dbf-8644-74d50ebe0fa2,apples,11,no_share,low,somewhat_intimate,posterior,0.59
79973887-45e0-5dbf-8644-74d50ebe0fa2,basketball,12,no_share,high,max_intimate,prior,0.68
79973887-45e0-5dbf-8644-74d50ebe0fa2,basketball,12,no_share,high,max_intimate,posterior,0.02
79973887-45e0-5dbf-8644-74d50ebe0fa2,birthday,13,high_risk_share,low,somewhat_intimate,prior,0.58
79973887-45e0-5dbf-8644-74d50ebe0fa2,birthday,13,high_risk_share,low,somewhat_intimate,posterior,0.58
79973887-45e0-5dbf-8644-74d50ebe0fa2,driving,14,no_share,high,somewhat_formal,prior,0.32
79973887-45e0-5dbf-8644-74d50ebe0fa2,driving,14,no_share,high,somewhat_formal,posterior,0.34
79973887-45e0-5dbf-8644-74d50ebe0fa2,social,15,low_risk_share,low,max_formal,prior,0.61
79973887-45e0-5dbf-8644-74d50ebe0fa2,social,15,low_risk_share,low,max_formal,posterior,0.96
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,soup,0,no_share,high,max_formal,prior,0.5
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,soup,0,no_share,high,max_formal,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,hike,1,high_risk_share,low,somewhat_intimate,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,hike,1,high_risk_share,low,somewhat_intimate,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,takeout,2,no_share,low,max_formal,prior,0.76
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,takeout,2,no_share,low,max_formal,posterior,0.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,apples,3,high_risk_share,low,somewhat_formal,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,apples,3,high_risk_share,low,somewhat_formal,posterior,0.19
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,social,4,low_risk_share,low,max_formal,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,social,4,low_risk_share,low,max_formal,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,birthday,5,low_risk_share,high,somewhat_intimate,prior,0.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,birthday,5,low_risk_share,high,somewhat_intimate,posterior,0.35
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,oysters,6,low_risk_share,high,somewhat_formal,prior,0.75
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,oysters,6,low_risk_share,high,somewhat_formal,posterior,0.23
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,cooking,7,no_share,low,somewhat_intimate,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,cooking,7,no_share,low,somewhat_intimate,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,basketball,8,no_share,high,max_intimate,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,basketball,8,no_share,high,max_intimate,posterior,0.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,fair,9,high_risk_share,high,somewhat_intimate,prior,0.9
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,fair,9,high_risk_share,high,somewhat_intimate,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,brunch,10,no_share,low,max_intimate,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,brunch,10,no_share,low,max_intimate,posterior,0.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,driving,11,low_risk_share,low,max_intimate,prior,0.89
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,driving,11,low_risk_share,low,max_intimate,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,wedding,12,low_risk_share,low,somewhat_formal,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,wedding,12,low_risk_share,low,somewhat_formal,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,dip,13,high_risk_share,high,max_formal,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,dip,13,high_risk_share,high,max_formal,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,gala,14,low_risk_share,high,max_intimate,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,gala,14,low_risk_share,high,max_intimate,posterior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,drinks,15,high_risk_share,high,somewhat_formal,prior,1.0
49792efe-d8d9-56a7-b58e-5b028bc7a7ae,drinks,15,high_risk_share,high,somewhat_formal,posterior,1.0
0c520da4-ccd7-5aa0-b628-5bf29489c0f4,hike,0,high_risk_share,high,max_intimate,prior,0.61
0c520da4-ccd7-5aa0-b628-5bf29489c0f4,hike,0,high_risk_share,high,max_intimate,posterior,0.68
0c520da4-ccd7-5aa0-b628-5bf29489c0f4,basketball,1,low_risk_share,low,somewhat_formal,prior,0.73
