subject_id,scenario_label,stimulus_index,action_condition,desire,effort,stage,intimacy_rating
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,birthday,5,low_risk_share,low,low,posterior,0.58
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,birthday,5,low_risk_share,low,low,prior,0.59
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,brunch,7,low_risk_share,high,low,posterior,0.63
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,brunch,7,low_risk_share,high,low,prior,0.7
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,cooking,0,high_risk_share,high,high,posterior,0.94
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,cooking,0,high_risk_share,high,high,prior,0.82
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,dip,2,high_risk_share,high,low,posterior,0.81
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,dip,2,high_risk_share,high,low,prior,0.7
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,drinks,11,low_risk_share,high,low,posterior,0.57
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,drinks,11,low_risk_share,high,low,prior,0.64
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,driving,14,no_share,high,high,posterior,0.16
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,driving,14,no_share,high,high,prior,0.23
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,fair,9,no_share,low,high,posterior,0.6
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,fair,9,no_share,low,high,prior,0.68
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,gala,12,no_share,low,high,posterior,0.28
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,gala,12,no_share,low,high,prior,0.69
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,hike,8,high_risk_share,low,high,posterior,0.87
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,hike,8,high_risk_share,low,high,prior,0.66
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,oysters,1,low_risk_share,low,high,posterior,0.41
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,oysters,1,low_risk_share,low,high,prior,0.56
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,social,6,no_share,low,low,posterior,0.16
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,social,6,no_share,low,low,prior,0.36
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,soup,10,low_risk_share,high,high,posterior,0.62
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,soup,10,low_risk_share,high,high,prior,0.74
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,takeout,13,low_risk_share,low,low,posterior,0.58
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,takeout,13,low_risk_share,low,low,prior,0.73
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,wedding,15,high_risk_share,high,high,posterior,0.68
5ec5e0f7-daa3-5ae8-9354-c120260e56d9,wedding,15,high_risk_share,high,high,prior,0.42
5fbc0dde-8b5d-5214-be64-b25d689ba96c,apples,9,low_risk_share,low,low,posterior,0.08
5fbc0dde-8b5d-5214-be64-b25d689ba96c,apples,9,low_risk_share,low,low,prior,0.57
5fbc0dde-8b5d-5214-be64-b25d689ba96c,basketball,15,no_share,low,high,posterior,0.41
5fbc0dde-8b5d-5214-be64-b25d689ba96c,basketball,15,no_share,low,high,prior,0.67
5fbc0dde-8b5d-5214-be64-b25d689ba96c,birthday,14,low_risk_share,high,high,posterior,0.44
5fbc0dde-8b5d-5214-be64-b25d689ba96c,birthday,14,low_risk_share,high,high,prior,0.59
5fbc0dde-8b5d-5214-be64-b25d689ba96c,brunch,10,no_share,low,low,posterior,0.68
5fbc0dde-8b5d-5214-be64-b25d689ba96c,brunch,10,no_share,low,low,prior,0.72
5fbc0dde-8b5d-5214-be64-b25d689ba96c,cooking,7,high_risk_share,low,high,posterior,1.0
5fbc0dde-8b5d-5214-be64-b25d689ba96c,cooking,7,high_risk_share,low,high,prior,0.73
5fbc0dde-8b5d-5214-be64-b25d689ba96c,dip,8,high_risk_share,low,low,posterior,0.96
5fbc0dde-8b5d-5214-be64-b25d689ba96c,dip,8,high_risk_share,low,low,prior,0.61
5fbc0dde-8b5d-5214-be64-b25d689ba96c,drinks,2,high_risk_share,high,low,posterior,0.91
5fbc0dde-8b5d-5214-be64-b25d689ba96c,drinks,2,high_risk_share,high,low,prior,0.57
5fbc0dde-8b5d-5214-be64-b25d689ba96c,driving,6,low_risk_share,high,low,posterior,0.42
5fbc0dde-8b5d-5214-be64-b25d689ba96c,driving,6,low_risk_share,high,low,prior,0.67
5fbc0dde-8b5d-5214-be64-b25d689ba96c,fair,11,low_risk_share,high,high,posterior,0.41
5fbc0dde-8b5d-5214-be64-b25d689ba96c,fair,11,low_risk_share,high,high,prior,0.8
5fbc0dde-8b5d-5214-be64-b25d689ba96c,gala,4,no_share,high,low,posterior,0.11
5fbc0dde-8b5d-5214-be64-b25d689ba96c,gala,4,no_share,high,low,prior,0.68
5fbc0dde-8b5d-5214-be64-b25d689ba96c,hike,12,no_share,low,low,posterior,0.45
5fbc0dde-8b5d-5214-be64-b25d689ba96c,hike,12,no_share,low,low,prior,0.61
5fbc0dde-8b5d-5214-be64-b25d689ba96c,oysters,1,high_risk_share,high,high,posterior,0.97
5fbc0dde-8b5d-5214-be64-b25d689ba96c,oysters,1,high_risk_share,high,high,prior,0.64
5fbc0dde-8b5d-5214-be64-b25d689ba96c,social,13,low_risk_share,low,high,posterior,0.73
5fbc0dde-8b5d-5214-be64-b25d689ba96c,social,13,low_risk_share,low,high,prior,0.74
5fbc0dde-8b5d-5214-be64-b25d689ba96c,soup,5,no_share,high,high,posterior,0.09
5fbc0dde-8b5d-5214-be64-b25d689ba96c,soup,5,no_share,high,high,prior,0.59
5fbc0dde-8b5d-5214-be64-b25d689ba96c,takeout,3,no_share,high,high,posterior,0.21
5fbc0dde-8b5d-5214-be64-b25d689ba96c,takeout,3,no_share,high,high,prior,0.64
5fbc0dde-8b5d-5214-be64-b25d689ba96c,wedding,0,high_risk_share,low,low,posterior,0.92
5fbc0dde-8b5d-5214-be64-b25d689ba96c,wedding,0,high_risk_share,low,low,prior,0.52
6026ca90-befb-568b-ae22-706b5588b314,apples,10,no_share,high,low,posterior,0.32
6026ca90-befb-568b-ae22-706b5588b314,apples,10,no_share,high,low,prior,0.77
6026ca90-befb-568b-ae22-706b5588b314,basketball,2,low_risk_share,high,low,posterior,0.92
6026ca90-befb-568b-ae22-706b5588b314,basketball,2,low_risk_share,high,low,prior,0.88
6026ca90-befb-568b-ae22-706b5588b314,birthday,6,high_risk_share,low,high,posterior,1.0
6026ca90-befb-568b-ae22-706b5588b314,birthday,6,high_risk_share,low,high,prior,0.72
6026ca90-befb-568b-ae22-706b5588b314,brunch,8,low_risk_share,low,low,posterior,0.77
6026ca90-befb-568b-ae22-706b5588b314,brunch,8,low_risk_share,low,low,prior,0.5
6026ca90-befb-568b-ae22-706b5588b314,cooking,13,no_share,low,low,posterior,0.33
6026ca90-befb-568b-ae22-706b5588b314,cooking,13,no_share,low,low,prior,0.7
6026ca90-befb-568b-ae22-706b5588b314,dip,5,high_risk_share,low,low,posterior,0.84
6026ca90-befb-568b-ae22-706b5588b314,dip,5,high_risk_share,low,low,prior,0.52
6026ca90-befb-568b-ae22-706b5588b314,drinks,7,high_risk_share,low,high,posterior,0.97
6026ca90-befb-568b-ae22-706b5588b314,drinks,7,high_risk_share,low,high,prior,0.48
6026ca90-befb-568b-ae22-706b5588b314,driving,0,low_risk_share,low,high,posterior,0.21
6026ca90-befb-568b-ae22-706b5588b314,driving,0,low_risk_share,low,high,prior,0.67
6026ca90-befb-568b-ae22-706b5588b314,fair,4,low_risk_share,high,high,posterior,0.51
6026ca90-befb-568b-ae22-706b5588b314,fair,4,low_risk_share,high,high,prior,0.64
6026ca90-befb-568b-ae22-706b5588b314,gala,1,no_share,high,high,posterior,0.5
6026ca90-befb-568b-ae22-706b5588b314,gala,1,no_share,high,high,prior,0.71
6026ca90-befb-568b-ae22-706b5588b314,hike,15,high_risk_share,high,high,posterior,1.0
6026ca90-befb-568b-ae22-706b5588b314,hike,15,high_risk_share,high,high,prior,0.67
6026ca90-befb-568b-ae22-706b5588b314,oysters,11,no_share,high,low,posterior,0.29
6026ca90-befb-568b-ae22-706b5588b314,oysters,11,no_share,high,low,prior,0.78
6026ca90-befb-568b-ae22-706b5588b314,social,3,low_risk_share,low,high,posterior,0.86
6026ca90-befb-568b-ae22-706b5588b314,social,3,low_risk_share,low,high,prior,0.91
6026ca90-befb-568b-ae22-706b5588b314,soup,9,no_share,low,high,posterior,0.5
6026ca90-befb-568b-ae22-706b5588b314,soup,9,no_share,low,high,prior,0.5
6026ca90-befb-568b-ae22-706b5588b314,takeout,14,high_risk_share,high,low,posterior,1.0
6026ca90-befb-568b-ae22-706b5588b314,takeout,14,high_risk_share,high,low,prior,0.69
6026ca90-befb-568b-ae22-706b5588b314,wedding,12,high_risk_share,high,low,posterior,1.0
6026ca90-befb-568b-ae22-706b5588b314,wedding,12,high_risk_share,high,low,prior,0.51
606452c1-9592-5512-8ac2-f6de42f479f0,apples,1,high_risk_share,low,high,posterior,0.91
606452c1-9592-5512-8ac2-f6de42f479f0,apples,1,high_risk_share,low,high,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,basketball,14,high_risk_share,high,low,posterior,0.96
606452c1-9592-5512-8ac2-f6de42f479f0,basketball,14,high_risk_share,high,low,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,birthday,12,high_risk_share,high,low,posterior,1.0
606452c1-9592-5512-8ac2-f6de42f479f0,birthday,12,high_risk_share,high,low,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,brunch,15,high_risk_share,high,high,posterior,0.76
606452c1-9592-5512-8ac2-f6de42f479f0,brunch,15,high_risk_share,high,high,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,cooking,4,no_share,low,high,posterior,0.54
606452c1-9592-5512-8ac2-f6de42f479f0,cooking,4,no_share,low,high,prior,0.53
606452c1-9592-5512-8ac2-f6de42f479f0,dip,7,no_share,high,high,posterior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,dip,7,no_share,high,high,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,drinks,0,no_share,high,low,posterior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,drinks,0,no_share,high,low,prior,0.5
606452c1-9592-5512-8ac2-f6de42f479f0,driving,3,no_share,high,low,posterior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,driving,3,no_share,high,low,prior,0.53
606452c1-9592-5512-8ac2-f6de42f479f0,fair,11,low_risk_share,low,high,posterior,0.76
606452c1-9592-5512-8ac2-f6de42f479f0,fair,11,low_risk_share,low,high,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,gala,5,high_risk_share,low,low,posterior,0.98
606452c1-9592-5512-8ac2-f6de42f479f0,gala,5,high_risk_share,low,low,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,hike,13,low_risk_share,low,low,posterior,0.62
606452c1-9592-5512-8ac2-f6de42f479f0,hike,13,low_risk_share,low,low,prior,0.53
606452c1-9592-5512-8ac2-f6de42f479f0,oysters,10,low_risk_share,low,high,posterior,0.74
606452c1-9592-5512-8ac2-f6de42f479f0,oysters,10,low_risk_share,low,high,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,social,9,low_risk_share,high,high,posterior,0.72
606452c1-9592-5512-8ac2-f6de42f479f0,social,9,low_risk_share,high,high,prior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,soup,6,no_share,low,low,posterior,0.51
606452c1-9592-5512-8ac2-f6de42f479f0,soup,6,no_share,low,low,prior,0.53
606452c1-9592-5512-8ac2-f6de42f479f0,takeout,2,low_risk_share,high,low,posterior,0.52
606452c1-9592-5512-8ac2-f6de42f479f0,takeout,2,low_risk_share,high,low,prior,0.54
606452c1-9592-5512-8ac2-f6de42f479f0,wedding,8,high_risk_share,low,high,posterior,0.92
606452c1-9592-5512-8ac2-f6de42f479f0,wedding,8,high_risk_share,low,high,prior,0.52
608f1b83-444a-51ab-b2dd-ef4dec77e809,apples,10,low_risk_share,low,low,posterior,0.23
608f1b83-444a-51ab-b2dd-ef4dec77e809,apples,10,low_risk_share,low,low,prior,0.5
608f1b83-444a-51ab-b2dd-ef4dec77e809,basketball,9,low_risk_share,low,high,posterior,0.41
608f1b83-444a-51ab-b2dd-ef4dec77e809,basketball,9,low_risk_share,low,high,prior,0.01
608f1b83-444a-51ab-b2dd-ef4dec77e809,birthday,8,no_share,high,low,posterior,0.1
608f1b83-444a-51ab-b2dd-ef4dec77e809,birthday,8,no_share,high,low,prior,0.5
608f1b83-444a-51ab-b2dd-ef4dec77e809,brunch,5,no_share,high,high,posterior,0.28
608f1b83-444a-51ab-b2dd-ef4dec77e809,brunch,5,no_share,high,high,prior,0.74
608f1b83-444a-51ab-b2dd-ef4dec77e809,cooking,12,no_share,low,high,posterior,0.69
608f1b83-444a-51ab-b2dd-ef4dec77e809,cooking,12,no_share,low,high,prior,0.71
608f1b83-444a-51ab-b2dd-ef4dec77e809,dip,0,low_risk_share,high,low,posterior,0.83
608f1b83-444a-51ab-b2dd-ef4dec77e809,dip,0,low_risk_share,high,low,prior,0.91
608f1b83-444a-51ab-b2dd-ef4dec77e809,drinks,7,high_risk_share,high,high,posterior,1.0
608f1b83-444a-51ab-b2dd-ef4dec77e809,drinks,7,high_risk_share,high,high,prior,0.37
608f1b83-444a-51ab-b2dd-ef4dec77e809,driving,11,high_risk_share,low,high,posterior,0.89
608f1b83-444a-51ab-b2dd-ef4dec77e809,driving,11,high_risk_share,low,high,prior,0.3
608f1b83-444a-51ab-b2dd-ef4dec77e809,fair,1,high_risk_share,high,high,posterior,0.88
608f1b83-444a-51ab-b2dd-ef4dec77e809,fair,1,high_risk_share,high,high,prior,0.7
608f1b83-444a-51ab-b2dd-ef4dec77e809,gala,2,low_risk_share,low,low,posterior,0.2
608f1b83-444a-51ab-b2dd-ef4dec77e809,gala,2,low_risk_share,low,low,prior,0.07
608f1b83-444a-51ab-b2dd-ef4dec77e809,hike,6,low_risk_share,high,low,posterior,0.4
608f1b83-444a-51ab-b2dd-ef4dec77e809,hike,6,low_risk_share,high,low,prior,0.5
608f1b83-444a-51ab-b2dd-ef4dec77e809,oysters,4,low_risk_share,high,high,posterior,0.5
608f1b83-444a-51ab-b2dd-ef4dec77e809,oysters,4,low_risk_share,high,high,prior,0.77
608f1b83-444a-51ab-b2dd-ef4dec77e809,social,3,no_share,low,high,posterior,0.48
608f1b83-444a-51ab-b2dd-ef4dec77e809,social,3,no_share,low,high,prior,0.5
608f1b83-444a-51ab-b2dd-ef4dec77e809,soup,13,high_risk_share,low,low,posterior,0.85
608f1b83-444a-51ab-b2dd-ef4dec77e809,soup,13,high_risk_share,low,low,prior,0.0
608f1b83-444a-51ab-b2dd-ef4dec77e809,takeout,15,no_share,low,low,posterior,0.0
608f1b83-444a-51ab-b2dd-ef4dec77e809,takeout,15,no_share,low,low,prior,0.0
608f1b83-444a-51ab-b2dd-ef4dec77e809,wedding,14,high_risk_share,high,low,posterior,0.79
608f1b83-444a-51ab-b2dd-ef4dec77e809,wedding,14,high_risk_share,high,low,prior,0.78
60f20dc1-3377-5900-9a57-3627c9f2e844,apples,0,low_risk_share,high,high,posterior,0.7
60f20dc1-3377-5900-9a57-3627c9f2e844,apples,0,low_risk_share,high,high,prior,0.9
60f20dc1-3377-5900-9a57-3627c9f2e844,basketball,3,no_share,low,high,posterior,0.59
60f20dc1-3377-5900-9a57-3627c9f2e844,basketball,3,no_share,low,high,prior,0.94
60f20dc1-3377-5900-9a57-3627c9f2e844,birthday,14,low_risk_share,high,low,posterior,0.51
60f20dc1-3377-5900-9a57-3627c9f2e844,birthday,14,low_risk_share,high,low,prior,0.59
60f20dc1-3377-5900-9a57-3627c9f2e844,brunch,2,high_risk_share,low,high,posterior,0.98
60f20dc1-3377-5900-9a57-3627c9f2e844,brunch,2,high_risk_share,low,high,prior,0.77
60f20dc1-3377-5900-9a57-3627c9f2e844,cooking,1,low_risk_share,low,low,posterior,0.85
60f20dc1-3377-5900-9a57-3627c9f2e844,cooking,1,low_risk_share,low,low,prior,0.94
60f20dc1-3377-5900-9a57-3627c9f2e844,dip,8,low_risk_share,low,high,posterior,0.69
60f20dc1-3377-5900-9a57-3627c9f2e844,dip,8,low_risk_share,low,high,prior,0.85
60f20dc1-3377-5900-9a57-3627c9f2e844,drinks,10,low_risk_share,low,high,posterior,0.57
60f20dc1-3377-5900-9a57-3627c9f2e844,drinks,10,low_risk_share,low,high,prior,0.7
60f20dc1-3377-5900-9a57-3627c9f2e844,driving,11,no_share,high,low,posterior,0.44
60f20dc1-3377-5900-9a57-3627c9f2e844,driving,11,no_share,high,low,prior,0.55
60f20dc1-3377-5900-9a57-3627c9f2e844,fair,9,no_share,high,high,posterior,0.7
60f20dc1-3377-5900-9a57-3627c9f2e844,fair,9,no_share,high,high,prior,0.84
60f20dc1-3377-5900-9a57-3627c9f2e844,gala,15,no_share,high,low,posterior,0.45
60f20dc1-3377-5900-9a57-3627c9f2e844,gala,15,no_share,high,low,prior,0.52
60f20dc1-3377-5900-9a57-3627c9f2e844,hike,13,high_risk_share,high,low,posterior,1.0
60f20dc1-3377-5900-9a57-3627c9f2e844,hike,13,high_risk_share,high,low,prior,0.79
60f20dc1-3377-5900-9a57-3627c9f2e844,oysters,12,high_risk_share,low,high,posterior,1.0
60f20dc1-3377-5900-9a57-3627c9f2e844,oysters,12,high_risk_share,low,high,prior,0.78
60f20dc1-3377-5900-9a57-3627c9f2e844,social,5,high_risk_share,low,low,posterior,1.0
60f20dc1-3377-5900-9a57-3627c9f2e844,social,5,high_risk_share,low,low,prior,0.43
60f20dc1-3377-5900-9a57-3627c9f2e844,soup,7,high_risk_share,high,high,posterior,0.93
60f20dc1-3377-5900-9a57-3627c9f2e844,soup,7,high_risk_share,high,high,prior,0.72
60f20dc1-3377-5900-9a57-3627c9f2e844,takeout,6,no_share,low,low,posterior,0.52
60f20dc1-3377-5900-9a57-3627c9f2e844,takeout,6,no_share,low,low,prior,0.58
60f20dc1-3377-5900-9a57-3627c9f2e844,wedding,4,high_risk_share,high,low,posterior,1.0
60f20dc1-3377-5900-9a57-3627c9f2e844,wedding,4,high_risk_share,high,low,prior,0.64
624e9736-769c-5cd3-88c8-b4e0b76f60de,apples,15,low_risk_share,low,high,posterior,0.51
624e9736-769c-5cd3-88c8-b4e0b76f60de,apples,15,low_risk_share,low,high,prior,0.59
624e9736-769c-5cd3-88c8-b4e0b76f60de,basketball,7,no_share,high,high,posterior,0.56
624e9736-769c-5cd3-88c8-b4e0b76f60de,basketball,7,no_share,high,high,prior,0.64
624e9736-769c-5cd3-88c8-b4e0b76f60de,birthday,11,no_share,low,low,posterior,0.58
624e9736-769c-5cd3-88c8-b4e0b76f60de,birthday,11,no_share,low,low,prior,0.57
624e9736-769c-5cd3-88c8-b4e0b76f60de,brunch,2,low_risk_share,low,low,posterior,0.56
624e9736-769c-5cd3-88c8-b4e0b76f60de,brunch,2,low_risk_share,low,low,prior,0.57
624e9736-769c-5cd3-88c8-b4e0b76f60de,cooking,6,high_risk_share,high,high,posterior,0.88
624e9736-769c-5cd3-88c8-b4e0b76f60de,cooking,6,high_risk_share,high,high,prior,0.61
624e9736-769c-5cd3-88c8-b4e0b76f60de,dip,3,high_risk_share,low,high,posterior,0.77
624e9736-769c-5cd3-88c8-b4e0b76f60de,dip,3,high_risk_share,low,high,prior,0.62
624e9736-769c-5cd3-88c8-b4e0b76f60de,drinks,13,low_risk_share,high,high,posterior,0.59
624e9736-769c-5cd3-88c8-b4e0b76f60de,drinks,13,low_risk_share,high,high,prior,0.59
624e9736-769c-5cd3-88c8-b4e0b76f60de,driving,10,low_risk_share,high,high,posterior,0.62
624e9736-769c-5cd3-88c8-b4e0b76f60de,driving,10,low_risk_share,high,high,prior,0.63
624e9736-769c-5cd3-88c8-b4e0b76f60de,fair,14,no_share,low,high,posterior,0.57
624e9736-769c-5cd3-88c8-b4e0b76f60de,fair,14,no_share,low,high,prior,0.62
624e9736-769c-5cd3-88c8-b4e0b76f60de,gala,5,no_share,high,low,posterior,0.62
624e9736-769c-5cd3-88c8-b4e0b76f60de,gala,5,no_share,high,low,prior,0.76
624e9736-769c-5cd3-88c8-b4e0b76f60de,hike,9,no_share,high,high,posterior,0.45
624e9736-769c-5cd3-88c8-b4e0b76f60de,hike,9,no_share,high,high,prior,0.68
624e9736-769c-5cd3-88c8-b4e0b76f60de,oysters,0,high_risk_share,low,low,posterior,0.85
624e9736-769c-5cd3-88c8-b4e0b76f60de,oysters,0,high_risk_share,low,low,prior,0.64
624e9736-769c-5cd3-88c8-b4e0b76f60de,social,1,low_risk_share,high,low,posterior,0.68
624e9736-769c-5cd3-88c8-b4e0b76f60de,social,1,low_risk_share,high,low,prior,0.7
624e9736-769c-5cd3-88c8-b4e0b76f60de,soup,8,high_risk_share,low,low,posterior,0.79
624e9736-769c-5cd3-88c8-b4e0b76f60de,soup,8,high_risk_share,low,low,prior,0.6
624e9736-769c-5cd3-88c8-b4e0b76f60de,takeout,4,high_risk_share,high,low,posterior,0.8
624e9736-769c-5cd3-88c8-b4e0b76f60de,takeout,4,high_risk_share,high,low,prior,0.66
624e9736-769c-5cd3-88c8-b4e0b76f60de,wedding,12,no_share,low,low,posterior,0.6
624e9736-769c-5cd3-88c8-b4e0b76f60de,wedding,12,no_share,low,low,prior,0.61
62b3ade4-0933-5bfa-9c06-ca06e79910ef,apples,3,no_share,low,high,posterior,0.82
62b3ade4-0933-5bfa-9c06-ca06e79910ef,apples,3,no_share,low,high,prior,1.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,basketball,12,low_risk_share,high,low,posterior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,basketball,12,low_risk_share,high,low,prior,0.04
62b3ade4-0933-5bfa-9c06-ca06e79910ef,birthday,6,no_share,low,low,posterior,0.58
62b3ade4-0933-5bfa-9c06-ca06e79910ef,birthday,6,no_share,low,low,prior,0.68
62b3ade4-0933-5bfa-9c06-ca06e79910ef,brunch,1,low_risk_share,high,low,posterior,0.05
62b3ade4-0933-5bfa-9c06-ca06e79910ef,brunch,1,low_risk_share,high,low,prior,0.71
62b3ade4-0933-5bfa-9c06-ca06e79910ef,cooking,15,high_risk_share,low,low,posterior,0.87
62b3ade4-0933-5bfa-9c06-ca06e79910ef,cooking,15,high_risk_share,low,low,prior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,dip,7,low_risk_share,low,low,posterior,0.32
62b3ade4-0933-5bfa-9c06-ca06e79910ef,dip,7,low_risk_share,low,low,prior,0.09
62b3ade4-0933-5bfa-9c06-ca06e79910ef,drinks,2,no_share,low,high,posterior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,drinks,2,no_share,low,high,prior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,driving,9,no_share,high,high,posterior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,driving,9,no_share,high,high,prior,0.25
62b3ade4-0933-5bfa-9c06-ca06e79910ef,fair,4,low_risk_share,high,high,posterior,0.92
62b3ade4-0933-5bfa-9c06-ca06e79910ef,fair,4,low_risk_share,high,high,prior,0.8
62b3ade4-0933-5bfa-9c06-ca06e79910ef,gala,5,low_risk_share,low,high,posterior,0.94
62b3ade4-0933-5bfa-9c06-ca06e79910ef,gala,5,low_risk_share,low,high,prior,0.18
62b3ade4-0933-5bfa-9c06-ca06e79910ef,hike,10,high_risk_share,high,high,posterior,0.83
62b3ade4-0933-5bfa-9c06-ca06e79910ef,hike,10,high_risk_share,high,high,prior,0.33
62b3ade4-0933-5bfa-9c06-ca06e79910ef,oysters,13,low_risk_share,low,low,posterior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,oysters,13,low_risk_share,low,low,prior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,social,14,no_share,high,low,posterior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,social,14,no_share,high,low,prior,0.0
62b3ade4-0933-5bfa-9c06-ca06e79910ef,soup,11,high_risk_share,high,high,posterior,0.86
62b3ade4-0933-5bfa-9c06-ca06e79910ef,soup,11,high_risk_share,high,high,prior,0.67
62b3ade4-0933-5bfa-9c06-ca06e79910ef,takeout,8,high_risk_share,low,high,posterior,0.97
62b3ade4-0933-5bfa-9c06-ca06e79910ef,takeout,8,high_risk_share,low,high,prior,0.22
62b3ade4-0933-5bfa-9c06-ca06e79910ef,wedding,0,high_risk_share,high,low,posterior,0.95
62b3ade4-0933-5bfa-9c06-ca06e79910ef,wedding,0,high_risk_share,high,low,prior,0.09
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,apples,10,low_risk_share,low,low,posterior,0.67
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,apples,10,low_risk_share,low,low,prior,0.72
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,basketball,13,low_risk_share,low,high,posterior,0.74
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,basketball,13,low_risk_share,low,high,prior,0.79
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,birthday,7,high_risk_share,low,high,posterior,0.83
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,birthday,7,high_risk_share,low,high,prior,0.72
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,brunch,6,no_share,low,high,posterior,0.65
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,brunch,6,no_share,low,high,prior,0.71
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,cooking,2,no_share,high,low,posterior,0.74
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,cooking,2,no_share,high,low,prior,0.77
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,dip,12,no_share,high,high,posterior,0.77
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,dip,12,no_share,high,high,prior,0.8
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,drinks,0,high_risk_share,high,low,posterior,0.94
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,drinks,0,high_risk_share,high,low,prior,0.5
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,driving,11,high_risk_share,low,low,posterior,0.89
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,driving,11,high_risk_share,low,low,prior,0.8
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,fair,4,low_risk_share,high,low,posterior,0.71
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,fair,4,low_risk_share,high,low,prior,0.75
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,gala,15,low_risk_share,high,high,posterior,0.7
62b7c604-5cdc-5aab-9d41-40aeb2d6ed6e,gala,15,low_risk_share,high,high,prior,0.77
