scenario_label,observed_action,motivation,alt_idx,motivation_query,v_raw,v_raw_std,v,n_runs
takeout,action_2,high,3,low,2.45,0.15,0.8166666666666668,10
takeout,action_2,high,3,high,2.5,0.0,0.8333333333333334,10
takeout,action_2,high,4,low,2.0,0.0,0.6666666666666666,10
takeout,action_2,high,4,high,2.05,0.15,0.6833333333333332,10
takeout,action_2,high,5,low,-2.05,0.41533119314590367,-0.6833333333333332,10
takeout,action_2,high,5,high,-3.0,0.0,-1.0,10
takeout,action_2,high,6,low,1.55,0.722841614740048,0.5166666666666667,10
takeout,action_2,high,6,high,0.6,0.48989794855663565,0.19999999999999998,10
takeout,action_2,high,7,low,1.45,0.15,0.48333333333333334,10
takeout,action_2,high,7,high,1.5,0.0,0.5,10
takeout,action_3,low,0,low,2.45,0.2692582403567252,0.8166666666666668,10
takeout,action_3,low,0,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_3,low,1,low,2.0,0.0,0.6666666666666666,10
takeout,action_3,low,1,high,2.05,0.15,0.6833333333333332,10
takeout,action_3,low,2,low,-2.05,0.41533119314590367,-0.6833333333333332,10
takeout,action_3,low,2,high,-3.0,0.0,-1.0,10
takeout,action_3,low,3,low,2.1,0.3,0.7000000000000001,10
takeout,action_3,low,3,high,0.0,0.0,0.0,10
takeout,action_3,low,4,low,2.45,0.15,0.8166666666666668,10
takeout,action_3,low,4,high,2.5,0.0,0.8333333333333334,10
takeout,action_3,low,5,low,2.05,0.15,0.6833333333333332,10
takeout,action_3,low,5,high,2.0,0.0,0.6666666666666666,10
takeout,action_3,low,6,low,-2.05,0.41533119314590367,-0.6833333333333332,10
takeout,action_3,low,6,high,-3.0,0.0,-1.0,10
takeout,action_3,low,7,low,-2.4,0.3,-0.7999999999999999,10
takeout,action_3,low,7,high,-1.05,0.15,-0.35000000000000003,10
takeout,action_3,low,8,low,-1.7,0.24494897427831783,-0.5666666666666667,10
takeout,action_3,low,8,high,-3.0,0.0,-1.0,10
takeout,action_3,high,0,low,2.45,0.2692582403567252,0.8166666666666668,10
takeout,action_3,high,0,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_3,high,1,low,2.05,0.15,0.6833333333333332,10
takeout,action_3,high,1,high,2.0,0.0,0.6666666666666666,10
takeout,action_3,high,2,low,-0.5,2.0615528128088303,-0.16666666666666666,10
takeout,action_3,high,2,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_3,high,3,low,2.45,0.15,0.8166666666666668,10
takeout,action_3,high,3,high,2.5,0.0,0.8333333333333334,10
takeout,action_3,high,4,low,0.0,0.0,0.0,10
takeout,action_3,high,4,high,0.0,0.0,0.0,10
takeout,action_3,high,5,low,-1.0,0.0,-0.3333333333333333,10
takeout,action_3,high,5,high,-2.35,0.22912878474779202,-0.7833333333333333,10
takeout,action_3,high,6,low,0.0,0.0,0.0,10
takeout,action_3,high,6,high,-1.15,0.22912878474779202,-0.3833333333333333,10
takeout,action_3,high,7,low,2.0,0.22360679774997896,0.6666666666666666,10
takeout,action_3,high,7,high,2.3,0.2449489742783178,0.7666666666666666,10
wedding,action_0,low,0,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_0,low,0,high,3.0,0.0,1.0,10
wedding,action_0,low,1,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_0,low,1,high,-2.0,0.0,-0.6666666666666666,10
wedding,action_0,low,2,low,-0.2,0.4000000000000001,-0.06666666666666667,10
wedding,action_0,low,2,high,2.0,0.0,0.6666666666666666,10
wedding,action_0,low,3,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_0,low,3,high,-2.0,0.0,-0.6666666666666666,10
wedding,action_0,low,4,low,-0.8,0.4,-0.26666666666666666,10
wedding,action_0,low,4,high,3.0,0.0,1.0,10
wedding,action_0,low,5,low,-3.0,0.0,-1.0,10
wedding,action_0,low,5,high,-1.0,0.0,-0.3333333333333333,10
wedding,action_0,low,6,low,0.0,0.0,0.0,10
wedding,action_0,low,6,high,0.0,0.0,0.0,10
wedding,action_0,low,7,low,-3.0,0.0,-1.0,10
wedding,action_0,low,7,high,-3.0,0.0,-1.0,10
wedding,action_0,low,8,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_0,low,8,high,-0.1,0.30000000000000004,-0.03333333333333333,10
wedding,action_0,high,0,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_0,high,0,high,3.0,0.0,1.0,10
wedding,action_0,high,1,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_0,high,1,high,2.0,0.0,0.6666666666666666,10
wedding,action_0,high,2,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_0,high,2,high,2.0,0.0,0.6666666666666666,10
wedding,action_0,high,3,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_0,high,3,high,3.0,0.0,1.0,10
wedding,action_0,high,4,low,0.0,0.0,0.0,10
wedding,action_0,high,4,high,1.0,0.0,0.3333333333333333,10
wedding,action_0,high,5,low,0.0,0.0,0.0,10
wedding,action_0,high,5,high,1.0,0.0,0.3333333333333333,10
wedding,action_0,high,6,low,-3.0,0.0,-1.0,10
wedding,action_0,high,6,high,-3.0,0.0,-1.0,10
wedding,action_0,high,7,low,-3.0,0.0,-1.0,10
wedding,action_0,high,7,high,-3.0,0.0,-1.0,10
wedding,action_0,high,8,low,-3.0,0.0,-1.0,10
wedding,action_0,high,8,high,-3.0,0.0,-1.0,10
wedding,action_0,high,9,low,0.0,0.0,0.0,10
wedding,action_0,high,9,high,3.0,0.0,1.0,10
wedding,action_1,low,0,low,1.5,0.6708203932499369,0.5,10
wedding,action_1,low,0,high,-2.0,0.0,-0.6666666666666666,10
wedding,action_1,low,1,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_1,low,1,high,3.0,0.0,1.0,10
wedding,action_1,low,2,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_1,low,2,high,3.0,0.0,1.0,10
wedding,action_1,low,3,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_1,low,3,high,2.6,0.48989794855663565,0.8666666666666667,10
wedding,action_1,low,4,low,0.6,0.48989794855663565,0.19999999999999998,10
wedding,action_1,low,4,high,0.0,0.0,0.0,10
wedding,action_1,low,5,low,0.0,0.0,0.0,10
wedding,action_1,low,5,high,1.0,0.4472135954999579,0.3333333333333333,10
wedding,action_1,low,6,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_1,low,6,high,2.0,0.0,0.6666666666666666,10
wedding,action_1,low,7,low,0.9,0.30000000000000004,0.3,10
wedding,action_1,low,7,high,0.0,0.0,0.0,10
wedding,action_1,low,8,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_1,low,8,high,3.0,0.0,1.0,10
wedding,action_1,high,0,low,2.6,0.66332495807108,0.8666666666666667,10
wedding,action_1,high,0,high,-2.0,0.0,-0.6666666666666666,10
wedding,action_1,high,1,low,-0.3,0.45825756949558394,-0.09999999999999999,10
wedding,action_1,high,1,high,3.0,0.0,1.0,10
wedding,action_1,high,2,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_1,high,2,high,3.0,0.0,1.0,10
wedding,action_1,high,3,low,-0.8,0.4,-0.26666666666666666,10
wedding,action_1,high,3,high,2.0,0.0,0.6666666666666666,10
wedding,action_1,high,4,low,0.9,0.30000000000000004,0.3,10
wedding,action_1,high,4,high,0.0,0.0,0.0,10
wedding,action_1,high,5,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_1,high,5,high,3.0,0.0,1.0,10
wedding,action_1,high,6,low,0.0,0.0,0.0,10
wedding,action_1,high,6,high,3.0,0.0,1.0,10
wedding,action_1,high,7,low,0.0,0.0,0.0,10
wedding,action_1,high,7,high,2.0,0.0,0.6666666666666666,10
wedding,action_1,high,8,low,0.9,0.30000000000000004,0.3,10
wedding,action_1,high,8,high,0.7,0.45825756949558405,0.2333333333333333,10
wedding,action_2,low,0,low,2.6,0.66332495807108,0.8666666666666667,10
wedding,action_2,low,0,high,-2.0,0.0,-0.6666666666666666,10
wedding,action_2,low,1,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_2,low,1,high,3.0,0.0,1.0,10
wedding,action_2,low,2,low,-0.8,0.6000000000000001,-0.26666666666666666,10
wedding,action_2,low,2,high,1.0,0.0,0.3333333333333333,10
wedding,action_2,low,3,low,-0.8,0.6000000000000001,-0.26666666666666666,10
wedding,action_2,low,3,high,1.0,0.0,0.3333333333333333,10
wedding,action_2,low,4,low,0.0,0.0,0.0,10
wedding,action_2,low,4,high,3.0,0.0,1.0,10
wedding,action_2,low,5,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_2,low,5,high,3.0,0.0,1.0,10
wedding,action_2,low,6,low,1.6,0.66332495807108,0.5333333333333333,10
wedding,action_2,low,6,high,-0.8,0.4,-0.26666666666666666,10
wedding,action_2,low,7,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_2,low,7,high,3.0,0.0,1.0,10
wedding,action_2,low,8,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_2,low,8,high,1.8,0.6000000000000001,0.6,10
wedding,action_2,high,0,low,2.6,0.66332495807108,0.8666666666666667,10
wedding,action_2,high,0,high,-2.0,0.0,-0.6666666666666666,10
wedding,action_2,high,1,low,0.0,0.0,0.0,10
wedding,action_2,high,1,high,3.0,0.0,1.0,10
wedding,action_2,high,2,low,1.6,0.66332495807108,0.5333333333333333,10
wedding,action_2,high,2,high,0.0,0.0,0.0,10
wedding,action_2,high,3,low,-0.8,0.4,-0.26666666666666666,10
wedding,action_2,high,3,high,2.0,0.0,0.6666666666666666,10
wedding,action_2,high,4,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_2,high,4,high,3.0,0.0,1.0,10
wedding,action_2,high,5,low,-0.8,0.6000000000000001,-0.26666666666666666,10
wedding,action_2,high,5,high,1.0,0.0,0.3333333333333333,10
wedding,action_2,high,6,low,0.8,0.4,0.26666666666666666,10
wedding,action_2,high,6,high,0.0,0.0,0.0,10
wedding,action_2,high,7,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_2,high,7,high,3.0,0.0,1.0,10
wedding,action_2,high,8,low,0.0,0.0,0.0,10
wedding,action_2,high,8,high,2.0,0.0,0.6666666666666666,10
wedding,action_2,high,9,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_2,high,9,high,1.8,0.6000000000000001,0.6,10
wedding,action_3,low,0,low,2.6,0.66332495807108,0.8666666666666667,10
wedding,action_3,low,0,high,-2.0,0.0,-0.6666666666666666,10
wedding,action_3,low,1,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_3,low,1,high,3.0,0.0,1.0,10
wedding,action_3,low,2,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_3,low,2,high,3.0,0.0,1.0,10
wedding,action_3,low,3,low,-0.8,0.4,-0.26666666666666666,10
wedding,action_3,low,3,high,2.0,0.0,0.6666666666666666,10
wedding,action_3,low,4,low,1.5,0.6708203932499369,0.5,10
wedding,action_3,low,4,high,-1.7,0.45825756949558405,-0.5666666666666667,10
wedding,action_3,low,5,low,0.9,0.30000000000000004,0.3,10
wedding,action_3,low,5,high,0.0,0.0,0.0,10
wedding,action_3,low,6,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_3,low,6,high,3.0,0.0,1.0,10
wedding,action_3,low,7,low,2.2,0.6,0.7333333333333334,10
wedding,action_3,low,7,high,-3.0,0.0,-1.0,10
wedding,action_3,low,8,low,0.8,0.4,0.26666666666666666,10
wedding,action_3,low,8,high,0.0,0.0,0.0,10
wedding,action_3,high,0,low,-1.0,0.0,-0.3333333333333333,10
wedding,action_3,high,0,high,3.0,0.0,1.0,10
wedding,action_3,high,1,low,0.0,0.0,0.0,10
wedding,action_3,high,1,high,3.0,0.0,1.0,10
wedding,action_3,high,2,low,2.6,0.66332495807108,0.8666666666666667,10
wedding,action_3,high,2,high,-2.0,0.0,-0.6666666666666666,10
wedding,action_3,high,3,low,-2.0,0.0,-0.6666666666666666,10
wedding,action_3,high,3,high,3.0,0.0,1.0,10
wedding,action_3,high,4,low,-0.8,0.6000000000000001,-0.26666666666666666,10
wedding,action_3,high,4,high,2.0,0.0,0.6666666666666666,10
wedding,action_3,high,5,low,-3.0,0.0,-1.0,10
wedding,action_3,high,5,high,-3.0,0.0,-1.0,10
wedding,action_3,high,6,low,-0.1,0.30000000000000004,-0.03333333333333333,10
wedding,action_3,high,6,high,3.0,0.0,1.0,10
wedding,action_3,high,7,low,-0.8,0.4,-0.26666666666666666,10
wedding,action_3,high,7,high,2.0,0.0,0.6666666666666666,10
wedding,action_3,high,8,low,-3.0,0.0,-1.0,10
wedding,action_3,high,8,high,-3.0,0.0,-1.0,10
wedding,action_3,high,9,low,0.7,0.45825756949558394,0.2333333333333333,10
wedding,action_3,high,9,high,1.0,0.0,0.3333333333333333,10
